"ID","TITRE","TYPE","SSTYPE","CATEGORIE","STYLE","EVENEMENT","THEME1","THEME2","THEME3","RAISONSOCIALE","ADRESSE1","ADRESSE2","ADRESSE3","CODEPOSTAL","COMMUNE","PAYS","TEL1","TEL2","FAX","EMAIL1","EMAIL2","WEB1","WEB2","GPSX","GPSY","SIRET","APE","RCS","DESCRIPTIF_TITRE_FRANCAIS","DESCRIPTIF_SSTITRE_FRANCAIS","DESCRIPTIF_CHAPEAU_FRANCAIS","DESCRIPTIF_ARTICLE_FRANCAIS","DESCRIPTIF_TITRE_ANGLAIS","DESCRIPTIF_SSTITRE_ANGLAIS","DESCRIPTIF_CHAPEAU_ANGLAIS","DESCRIPTIF_ARTICLE_ANGLAIS","DESCRIPTIF_TITRE_ALLEMAND","DESCRIPTIF_SSTITRE_ALLEMAND","DESCRIPTIF_CHAPEAU_ALLEMAND","DESCRIPTIF_ARTICLE_ALLEMAND","DESCRIPTIF_TITRE_ESPAGNOL","DESCRIPTIF_SSTITRE_ESPAGNOL","DESCRIPTIF_CHAPEAU_ESPAGNOL","DESCRIPTIF_ARTICLE_ESPAGNOL","DESCRIPTIF_TITRE_ITALIEN","DESCRIPTIF_SSTITRE_ITALIEN","DESCRIPTIF_CHAPEAU_ITALIEN","DESCRIPTIF_ARTICLE_ITALIEN","PHOTO1","PHOTO2","PHOTO3","CLASSEMENT","LABEL1","LABEL2","LABEL3","ANIMAUX","HANDICAPE","TOURISME_HANDICAP1","TOURISME_HANDICAP2","TOURISME_HANDICAP3","TOURISME_HANDICAP4","DATEDU1","DATEAU1","DATEDU2","DATEAU2","DATEDU3","DATEAU3","DATEDU4","DATEAU4","DATEDU5","DATEAU5","CONTACT1TYPE","CONTACT1CIVI","CONTACT1NOM","CONTACT1PRENOM","CONTACT1FONCTION","CONTACT1EMAIL","CONTACT1TEL","CONTACT1FAX","CONTACT2TYPE","CONTACT2CIVI","CONTACT2NOM","CONTACT2PRENOM","CONTACT2FONCTION","CONTACT2EMAIL","CONTACT2TEL","CONTACT2FAX","CHAINE1","CHAINE2","CHAINE3","CHAINE4","LANGUE1","LANGUE2","LANGUE3","LANGUE4","LANGUE5","MODE_PAIEMENT1","MODE_PAIEMENT2","MODE_PAIEMENT3","MODE_PAIEMENT4","MODE_PAIEMENT5","MODE_PAIEMENT6","MODE_PAIEMENT7","MODE_PAIEMENT8","MODE_PAIEMENT9","MODE_PAIEMENT10","EQUIPEMENT1","EQUIPEMENT2","EQUIPEMENT3","EQUIPEMENT4","EQUIPEMENT5","EQUIPEMENT6","EQUIPEMENT7","EQUIPEMENT8","EQUIPEMENT9","EQUIPEMENT10","EQUIPEMENT11","EQUIPEMENT12","EQUIPEMENT13","EQUIPEMENT14","EQUIPEMENT15","EQUIPEMENT16","EQUIPEMENT17","EQUIPEMENT18","EQUIPEMENT19","EQUIPEMENT20","SERVICE1","SERVICE2","SERVICE3","SERVICE4","SERVICE5","SERVICE6","SERVICE7","SERVICE8","SERVICE9","SERVICE10","SERVICE11","SERVICE12","SERVICE13","SERVICE14","SERVICE15","SERVICE16","SERVICE17","SERVICE18","SERVICE19","SERVICE20","ACTIVITE1","ACTIVITE2","ACTIVITE3","ACTIVITE4","ACTIVITE5","CONFORT1","CONFORT2","CONFORT3","CONFORT4","CONFORT5","GROUPES_ACCEPTES","GROUPE_MAX","GROUPE_MIN","NBRE_SALLE_REUNION","NBRE_PERSONNES_SALLE","SUPERFICIE_SALLE","TARIF1_LIBELLE","TARIF1_MIN","TARIF1_MAX","TARIF2_LIBELLE","TARIF2_MIN","TARIF2_MAX","TARIF3_LIBELLE","TARIF3_MIN","TARIF3_MAX","TARIF4_LIBELLE","TARIF4_MIN","TARIF4_MAX","TARIF5_LIBELLE","TARIF5_MIN","TARIF5_MAX","TARIF6_LIBELLE","TARIF6_MIN","TARIF6_MAX","TARIF7_LIBELLE","TARIF7_MIN","TARIF7_MAX","TARIF8_LIBELLE","TARIF8_MIN","TARIF8_MAX","TARIF9_LIBELLE","TARIF9_MIN","TARIF9_MAX","TARIF10_LIBELLE","TARIF10_MIN","TARIF10_MAX","TARIF11_LIBELLE","TARIF11_MIN","TARIF11_MAX","TARIF12_LIBELLE","TARIF12_MIN","TARIF12_MAX","TARIF13_LIBELLE","TARIF13_MIN","TARIF13_MAX","TARIF14_LIBELLE","TARIF14_MIN","TARIF14_MAX","TARIF15_LIBELLE","TARIF15_MIN","TARIF15_MAX","TARIF16_LIBELLE","TARIF16_MIN","TARIF16_MAX","TARIF17_LIBELLE","TARIF17_MIN","TARIF17_MAX","TARIF18_LIBELLE","TARIF18_MIN","TARIF18_MAX","TARIF19_LIBELLE","TARIF19_MIN","TARIF19_MAX","TARIF20_LIBELLE","TARIF20_MIN","TARIF20_MAX"
"PCUCHA0080000256","Musée de la Statuaire","Patrimoine culturel","Musée","Non Classé",,,"Art sacré","Eglise",,,"Place de la République",,,8350,"DONCHERY","FRANCE","03 24 26 00 89",,,"mairie.donchery@orange.fr",,,,"49.69507","4.875685",,,,"Musée de la Statuaire","Les Saintes Statues de Donchery","Pour mettre le mécanisme en fonction, il vous suffira d'insérer une pièce de 1 euro.","Situé dans l'ex sacristie de l'Eglise Sainte-Onésime, le musée de Donchery recèle de trésors inestimables à ne pas manquer ; la collection de statues vaut d'ailleurs qu'on s'y attarde un moment. De façon ludique et intéressante, vous pénétrerez dans l'évolution de l'art catholique en Champagne septentrionale. Avec des jeux de lumières, les statues parlantes vous raconteront les artistes et artisans mosans, dont les uvres sont exposées au musée.Bienvenue dans linteractivité du musée de la statuaire !","Museum of Statuary ","The Holy Statues of Donchery","To set the mechanism into motion, simply insert a 1 euro coin.","Located in the former sacristy of the Church of St. Onesimus, the Donchery Museum conceals priceless treasures not to be missed; the collection of statues is also worth a look.Experience the evolution of Catholic art in northern Champagne in a fun and interesting way.Light displays and talking statues will tell you all about the artists and artisans of Meuse, whose works are displayed at the museum.Welcome to the interactive of the museum of sculpture!",,,,,,,,,,,,,"http://cnstlltn.com/master/02befa7e-dca5-467d-acfa-2ed7ba9962ba/02befa7e-dca5-467d-acfa-2ed7ba9962ba_134.png",,,,,,,,,,,,,,,,,,,,,,,"Propriétaire",,"Mairie de Donchery",,,"mairie.donchery@orange.fr","03 24 26 00 89",,"Information",,"Mairie de Donchery",,,"mairie.donchery@orange.fr","03 24 26 00 89",,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Son et Lumière",,,,,,,,,,,,,,,,"Visite libre","0.00","0.00","Visite commentée","1.00","1.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PCUCHA0080000017","Musée de l'Ardenne","Patrimoine culturel","Musée","Musée de France","Contemporain",,"Anthropologie","Archéologie","Art moderne / contemporain",,"31, Place Ducale",," ",8000,"CHARLEVILLE MEZIERES","FRANCE","03 24 32 44 60",,"03 24 32 44 69","musees@mairie-charlevillemezieres.fr",,"http://www.mairie-charleville-mezieres.fr.",,"49.77306","4.721243",,,,"Musée de l'Ardenne",,"Le musée de l'Ardenne est ouvert : de 10 h à 12 h et de 14 h à 18 h tous les jours, fermeture hebdomadaire le lundi","Ouvert en 1994, le Musée de l'Ardenne propose sur 3000m2 des collections uniques, en particulier pour les amateurs d'art, d'histoire et d'archéologie. On y remonte le cours de l'histoire ; du savoir-faire forgeron gaulois à celui du maître-armurier jusqu'à celui des cloutiers de la Semoy. Une superbe collection de marionnettes au premier étage permet de découvrir l'histoire du festival mondial des théâtres de marionnettes et de comprendre les différentes traditions marionnétiques. Une galerie d'expositions temporaires est accessible à tous librement à droite de l'entrée du Musée.Le musée propose des visites guidées et des animations toute l'année.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/deeb8e8b-6614-4907-bb02-979c8384f195/001_musee_de_l_ardenne_david-truillard.jpg","http://cnstlltn.com/master/46f135e4-88a3-4d25-b446-c0fd53bbacac/002_musee_de_l_ardenne_jean_marie_lecomte.jpg","http://cnstlltn.com/master/2f4a9b56-f851-4db6-a6e6-e40baf37b6f8/003_musee_de_l_ardenne_jean_marie_lecomte.jpg",,"Musée de France","Villes d'art et d'histoire",,,"Accès handicapés",,,,,,,,,,,,,,,"Renseignement/Information",,"MUSEE DE L'ARDENNE",,,"musees@mairie-charlevillemezieres.fr","03.24.32.44.60","03.24.32.44.69",,,,,,,,,,,,,"anglais","français",,,,"Carte de crédit","Chèques","Chèques bancaires et postaux","Espèces","Visa",,,,,,"Ascenseur","Auditorium","Boutiques","Jardin","Jardin ombragé","Salle d'animation","Salle de réunion",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Animation groupe","Animation thématique spécifique","Atelier pédagogique","Atelier pour adultes","Atelier pour enfants",,,,,,"Y",50,10,,,,"tarif réduit","3.70","3.70","entrée gratuite les 1ers dimanches de chq mois","0.00","0.00","gratuit pour les carolomacériens, - de 18 ans, chômeurs, étudiants ","0.00","0.00","tarif groupe","4.00","4.00","tarif normal adulte (accès aux 3 musées de la ville)","5.00","5.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PCUCHA0080000046","Musée de l'école de Montgon","Patrimoine culturel","Musée",,,,"Eco Musée",,,,"3 place de la Mairie",,,8390,"MONTGON","FRANCE","03 24 30 12 92",,,"mairiemontgon08@wanadoo.fr",,"http://www.mairiemontgon08.org",,"49.50527","4.713953",,,,"Ecomusée de l'école des années 50",,"Au cur de la vallée des Écluses, l'ancienne école à classe unique de MONTGON","Venez revivre les années 50 au temps où loin du Web, du photocopieur, et des imprimantes, on écrivait à la plume dans les écoles primaires.Come and visit Montgon school museum from the 1950's. A time when school Kids still used their quill to write, computers didn't exist and Wikipedia was not an option !",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/5266e56f-e1e6-4435-8746-cd36ae62341f/5266e56f-e1e6-4435-8746-cd36ae62341f_134.jpg",,,,,,,,"Accès handicapés",,,,,,,,,,,,,,,"Mairie",,"Mairie de Montgon",,,"mairiemontgon08@wanadoo.fr","+33 (0)3 24 30 44 43",,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,"Aire de pique-nique","Parking privé","Salle hors-sac couverte","Tables de pique-nique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Atelier pédagogique","Visite guidée",,,,,,,,,"Y",10,2,,,,"Tarif groupe et scolaires sur demande","0.00","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PCUCHA0080000062","Musée de Warcq et la Tour de l'eau","Patrimoine culturel","Musée",,,,"Arts et traditions populaires","Eco Musée","Ensemble fortifié",,"44, rue des Ferronniers",," ",8000,"WARCQ","FRANCE","03.24.33.43.26","03.24.59.48.20",,,,,,"49.76951","4.680432",,,,"MUSEE DU VIEUX WARCQ ET LA TOUR DE L'EAU",,"ouvert certains jours sur demande - entrée : 2 (les 2 sites) - gratuit pour les enfants","Le Musée des Armuriers, de la ferronnerie et du conservatoire de la vie d'autrefois, 44 rue des Ferronniers, présente la ferronnerie locale au siècle dernier, la vie domestique, l'école, les souvenirs émouvants des 3 guerres et ceux de la vie religieuse du village (statues, tableaux, objets de culte).La Tour de l'Eau (Fortification du X°-X° siècle), rue du rivage était à l'origine une tour de garde (11e siècle) en bordure de Meuse réhabilitée en   boutique   de serrurerie, jouxtant la pièce d'habitation. Ouverture sur Rendez-vous. Visite de l'église possible sur demande.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/3c891c48-7540-4b9a-8f87-f4dc4e616754/warcq-(6).jpg","http://cnstlltn.com/master/92893458-a3de-434f-9852-9c78e78ad1d3/la-tour-03-001-(1).jpg","http://cnstlltn.com/master/9bcb268f-a760-405f-8176-84f212a0d74a/la-tour-02-001.jpg",,,,,,"Accès handicapés",,,,,2015-07-14,2015-07-14,2015-07-26,2015-07-26,2015-08-09,2015-08-09,2015-08-23,2015-08-23,2015-09-19,2015-09-20,"Autres",,"GILLOT","Guy",,"guy.gillot2@wanadoo.fr","03.24.56.19.65",,"Renseignement/Information",,"SARFATI","Clara",,,"03.24.59.48.20",,,,,,,,,,,"Espèces",,,,,,,,,,"Aire de pique-nique","Parking",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Expositions temporaires","Visite guidée",,,,,,,,,"Y",50,10,,,,"tarif d'entrée pour les 2 sites","2.00","2.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PCUCHA0080000123","Musée des Débuts de l'Aviation","Patrimoine culturel","Musée","Musée prive",,,"Sciences et techniques",,,,"Aérodrome","Route de Mouzon"," ",8140,"DOUZY","FRANCE","03 24 26 38 70","03 24 26 10 63",,,,,,"49.66467","5.044763",,,,"Musée des Débuts de l'Aviation",,"Durée de la visite : 1heure","Sommer et l'aviation Autour du Biplan de Roger Sommer 1910, reconstitué grandeur nature, le Musée des Débuts de l'Aviation propose à ses visiteurs une biographie du pilote et constructeur de 1908 à 1912, de nombreux documents photographiques ainsi qu'une importante collection de cartes postales d'époque. Bar à l'aérodrome. Plusieurs maquettes d'avions à l'échelle 1/4e.","Beginnings of Aviation Museum ",,"Duration of tour: 1 hour","14.00 Sommer and l'aviation Autour du Biplan de Roger Sommer 1910 at the Musée des Débuts de l'Aviation, with life size reconstructions, offers visitors a biography from 1908 to 1912 of the pilot and manufacturer, lots of photographic documents and a major collection of vintage postcards. Bar at the aerodrome. Several plane models in ĵ scale. Normal 0 21 false false false FR X-NONE X-NONE /* Style Definitions */ table.MsoNormalTable","{mso-style-name: Tableau Normal ;","mso-tstyle-rowband-size:0;","mso-tstyle-colband-size:0;","mso-style-noshow:yes;","mso-style-priority:99;","mso-style-parent:  ;","mso-padding-alt:0cm 5.4pt 0cm 5.4pt;","mso-para-margin:0cm;","mso-para-margin-bottom:.0001pt;","mso-pagination:widow-orphan;","font-size:10.0pt;","font-family: Times New Roman , serif ;}","http://cnstlltn.com/master/77f95d34-f388-42da-9525-1396092919c0/77f95d34-f388-42da-9525-1396092919c0_134.jpg","http://cnstlltn.com/master/ebef93d0-db95-4ecf-8b49-3182d905065f/img_3982.jpg","http://cnstlltn.com/master/a8b08242-5d32-440e-b4db-c29bc7c19b29/img_3983.jpg",,,,,,"Accès handicapés",,,,,,,,,,,,,,,"Point d'information",,"MUSEE DES DEBUTS DE L'AVIATION",,,,"03.24.26.38.70","03.24.26.10.63","Direction",,"MAIRIE DE MOUZON",,,,"03.24.26.10.63","03.24.26.27.73",,,,,"français",,,,,"Chèques bancaires et postaux","Espèces",,,,,,,,,"Parking autocar","Parking privé",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Point d'eau potable",,,,,"Y",,,,,,"Tarif Groupe","1.50","1.50","Tarif Adulte","2.00","2.00","Tarif Enfant (-12 ans)","1.00","1.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PCUCHA0080000164","Musée des deux Guerres Mondiales - WARNESSON Yohan","Patrimoine culturel","Musée",,,,"Histoire","Militaire","Souvenirs de guerre",,"Haut de Chagny",,,8430,"CHAGNY","FRANCE","03 24 32 15 24",,,"yohan.warnesson@orange.fr",,"http://musee-militaire-08.pagesperso-orange.fr/",,"49.57377","4.700377",,,,"Musée des deux Guerres Mondiales ",,"Visite GRATUITE toute l'année sur demande","Collection privée d'armes, de véhicules, d'éléments d'uniformes, d'objets divers des deux guerres mondiales.Le Musée vous propose la visite de deux salles sur le thème de la 1ère et de la 2ème Guerre Mondiale. Le Musée est en permanence à la recherche de tous objets militaires OUVERT TOUTE L'ANNÉE SUR RDV","Museum commemorating the two World Wars",,,"Private collection of weapons, vehicles, elements of uniforms and various objects from the two world wars. The Museum proposes a tour of two rooms on the theme of the 1st and 2nd World Wars. Visit free all year by appointment. The Museum is always looking to collect military objects of any type.",,,,,,,,,,,,,"http://cnstlltn.com/master/4aef625c-6f0d-4a06-a075-91d45531edb0/4aef625c-6f0d-4a06-a075-91d45531edb0_134.jpg","http://cnstlltn.com/master/a580d2a2-6eb8-4035-99ef-1a18debba098/a580d2a2-6eb8-4035-99ef-1a18debba098_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,"Chèques","Espèces",,,,,,,,,"Parking",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Visite guidée",,,,,,,,,,"Y",,,,,,"Entrée gratuite","0.00","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PCUCHA0080000088","MUSÉE DES SPAHIS - DUPAS Giséle","Patrimoine culturel","Musée",,,,"Histoire","Militaire","Souvenirs de guerre",,"Place des Spahis",," ",8430,"LA HORGNE","FRANCE","03 24 35 68 42","03 24 30 11 70",,,,,,"49.62711","4.670262",,,,"Musée des Spahis - DUPAS Giséle",,"Ouvert tous les Dimanches de MI-MAI à MI-SEPTEMBREVisite groupe sur RDV 2,50 / pers, GRATUIT -12 ans, Groupe 10 pers. 1,50/pers.","Ce lieu présente l'histoire et l'importance des Spahis dans l'histoire militaire française. Créé à l'initiative de l'Association amicale des Spahis, le musée des Spahis de La Horgne (Ardennes) montre l'importance des troupes d'Afrique du Nord, et plus particulièrement des Spahis, dans l'histoire militaire française. Son lieu d'implantation est emblématique. Dans le village de La Horgne, entre le 13et le 15 mai 1940,  la 3éme Brigade de Spahis montés a tenu en arrêt la 1ére division blindée allemande de Gudérian.   La visite s'articule autour de six thèmes : Le cheval, compagnon de l'homme, à la vie à la mort ; les hommes composant les régiments de Spahis, d'origine, de culture et de confession différentes ; la sociabilité des Spahis qui a forgé une communauté  exemplaire ; les Ardennes en 1940 et les débuts de la Deuxième Guerre mondiale ; la bataille de La Horgne, un épisode dramatique mais symbolique des missions assurées ; le souvenir et la reconnaissance du sacrifice de ces soldats. Le musée présente notamment les tenues de combat et d'apparat des Spahis ; une selle d'officier ; de multiples objets de la vie quotidienne des Spahis ; des armements ; des décorations. Musée d'une bataille irréaliste, celle du 15 Mai 1940 : Bataille de La Horgne, 700 Spahis à cheval, 5 heures de combat livrées aux blindés allemands ... 600 morts. Le musée des Spahis vous entraînera dans l'univers de ces hommes hors du commun, au destin tragique. Un sentier pédestre, face au site du village, retrace le déroulement de la bataille de La Horgne.OUVERT TOUS LES DIMANCHES de MI-MAI à MI-SEPTEMBRE (de 14h00 à 18h00) sur réservation (pour les groupes et particuliers de préférence) Consulter le site","Spahis Museum",,,"Museum commemorating an unbelievable battle, that of 15th May 1940 : Battle of La Horgne, 700 Spahis on horseback, 5 hours of fighting against German tanks ... 600 dead. The Spahis museum takes you into the world of these extraordinary men, to their tragic destiny. A footpath leads to an orientation table which, facing the site of the village, retraces the sequence of events during the Battle of La Horgne. Museum opening times : by reservation - every Sunday from 2 to 6 pm Further information here",,,,,,,,,,,,,"http://cnstlltn.com/master/867351ab-86c2-4594-a1ab-e73b64e1b3c9/1287000528_2.jpg",,,,,,,,,,,,,,,,,,,,,,,"Autres",,"MUSEE DES SPAHIS",,,,"03.24.35.68.42","03.24.57.32.04","Renseignement/Information",,"MUSEE DES SPAHIS",,,,"03.24.35.68.42",,,,,,"français",,,,,,,,,,,,,,,"Parking",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Visite guidée",,,,,,,,,,"Y",,,,,,"Tarif entrée","0.00","2.50","GRATUIT -12 ans","0.00","0.00","Tarif entrée","0.00","1.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PCUCHA0080000063","Musée du linge Robert Bucheler","Patrimoine culturel","Musée",,"XIXe siècle",,"Arts et traditions populaires",,,,"2, rue des Bateliers et 21 rue Roger Salengro","Musée du Linge Robert Bucheler"," ",8090,"MONTCY NOTRE DAME","FRANCE","03 24 36 09 90",,,,,,,"49.77377","4.743719",,,,"MUSEE DU LINGE ROBERT BUCHELER","Ecomusée","Le musée du linge toute l'année sur rendez-vous. Groupes : sur rendez-vous - durée : 1h30","Montcy Notre Dame, du fait de la présence de nombreuses sources sur cette commune, était le village où habitaient les lavandières des bourgeois de Charleville. L'écomusée du linge, créé en 1990 par la municipalité, vous raconte l'histoire de ces femmes, surnommées les  poules d'eau , ainsi que l'évolution des techniques de nettoyage du linge jusqu'à la machine à laver que l'on connait. Une grande collection dans un tout petit musée passionnant.Spécial saison 2016 : Exposition de robes des dames de la bourgeoisie, cousues dans les ateliers Jeanteur dans les années 1900.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/de2ddc5e-1b05-4fd2-917a-39eae9120491/dsc_0107.jpg","http://cnstlltn.com/master/64fb84a5-6322-4f9c-9d2c-41a990b2a6f0/dsc_0111.jpg","http://cnstlltn.com/master/f6e441da-173d-4380-8188-7f4c32aeca2d/dsc_0097.jpg",,,,,,,,,,,2016-04-10,2016-04-10,2016-05-05,2016-05-05,2016-05-29,2016-05-29,2016-06-05,2016-06-05,2016-06-12,2016-06-12,"Gestionnaire",,"MAIRIE",,,,"03 24 33 27 52",,,,,,,,,,,,,,,,,,,"Espèces",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Animation groupe","Expositions temporaires","Visite guidée",,,,,,,,"Y",20,10,,,,"moins de 3 ans gratuit","0.00","0.00","entrée enfant 8-16 ans","1.00","1.00","entrée adulte","2.00","2.00","enfant de 3 à 8 ans","0.50","0.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PCUCHA0080000312","Musée du vieux Nouzon","Patrimoine culturel","Musée",,,,,,,,"Le Pachy",,,8700,"NOUZONVILLE","FRANCE","03 24 53 13 59",,,,,,,"49.81361","4.75614",,,,"Musée du vieux Nouzon",,"musée gratuit - ouvert sur demande - tout public - accès aux groupes","Le musée du Vieux Nouzon situé près des étangs du Pachy retrace le passé de la manufacture d'armes de Charleville-Mézières, plus particulièrement celui de son annexe, l'ancienne armurerie du lieudit Ğ le fond de la forgeğ. Différentes maquettes des années 1900 sont exposées, dont une représentant le quartier de la gare et ses usines Thomé Génot et Cromback avec son tracé ferroviaire, mais aussi des photos, des cartes postales des deux guerres, des documents, des objets de la métallurgie, et de nombreux vestiges de l'histoire locale.Le musée du Vieux Nouzon, au cur d'un des berceaux de l'industrie ardennaise est un des rares bâtiments survivants de la manufacture d'armes de Nouzon.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/73c31c17-19e0-44f4-a92d-cdaaa74e29d3/dsc05240.jpg","http://cnstlltn.com/master/d53a572a-2642-485c-85fb-d767062fbab5/dsc05221.jpg","http://cnstlltn.com/master/7f78dee9-92eb-4ab3-8c0d-686e082a8b52/007.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PCUCHA0080000101","MUSEE L'ECOLE D'HIER","Patrimoine culturel","Musée","Non Classé","XIXe siècle",,"Eco Musée","Histoire",,,"Château",," ",8150,"L'ECHELLE","FRANCE","03 24 33 02 99","06 12 31 91 29",,"musecoledhier@orange.fr  ",,"http://www.musee-lecole-dhier-08.com",,"49.8009","4.475904",,,,"MUSEE L'ECOLE D'HIER","Ouvert les 1er et 3ème dimanche de chaque mois en Avril, Mai, Juin, Septembre, Octobre(le 4ème dimanche)","dans la cour du château les 4 et 17 avril 14h30 à 18h et tous les dimanches de juillet et Août de 14h30 à 18h","Une salle de classe du siècle dernier (tableau noir, poêle, encriers...) reconstituée dans le cadre de la vieille école du village, au premier étage d'un château du 15ème siècle (visite extérieure : tours, murs, échauguette). Entrée gratuite.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/f2fc7481-bde8-4719-973c-5136515519f4/1287000344_3.jpg","http://cnstlltn.com/master/5600d9e0-bed9-4ac8-bfe0-7efb295e6e48/1287000344_4.jpg",,,,,,,,,,,,,,,,,,,,,,"Autres",,"PECHART","Jacques",,"musecoledhier@orange.fr  ","06 12 31 91 29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parking","Salle des fêtes-spectacle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Animation groupe","Animation thématique spécifique","Atelier pédagogique","Atelier pour adultes","Atelier pour enfants","Point d'eau potable",,,,,"Y",30,10,,,,"entrée libre, participation souhaitée","1.00","1.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PCUCHA0080000093","Musée Verlaine","Patrimoine culturel","Musée",,,,,,,,"1 rue du pont Pâquis",,,8310,"JUNIVILLE","FRANCE","+33 (0)3 24 39 68 00",,,"musee.verlaine@wanadoo.fr",,"http://www.musee-verlaine.fr",,"49.39732","4.38072",,,,"Musée Verlaine",,,"C'est dans l'ancienne auberge du Lion d'Or restaurée, reconstituée avec ses meubles et ses objets que s'est ouvert le musée Verlaine. Il s'agit d'un lieu vivant, plein de charme et imprégné de la présence du poète.Du 01/04 au 31/10De 14h à 18h ou sur rendez-vous.Sauf lundi et samedi matin.Du 01/11 au 31/03Du lundi au vendredi inclusDe 14h à 17h ou sur rendez-vous.entrée adulte : 5groupe (10 personnes) : 3scolaires : 2",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/7d7527fc-3b83-4f55-b45a-9a761c116266/7d7527fc-3b83-4f55-b45a-9a761c116266_134.jpg","http://cnstlltn.com/master/d0d42b9c-17ea-4a6d-8fe6-83051b1c01a9/d0d42b9c-17ea-4a6d-8fe6-83051b1c01a9_134.jpg","http://cnstlltn.com/master/e0a2541a-321c-4917-b1b2-5f29e21f327a/e0a2541a-321c-4917-b1b2-5f29e21f327a_134.jpg",,,,,,,,,,,,,,,,,,,,,"Accueillant/remise des clefs",,"GAILLOT","Marc",,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Y",,10,,,,"Entrée scolaires","0.00","2.00","Entrée groupe (10 personnes)","0.00","3.00","Entrée","0.00","4.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
